"Symbol","Date","Open","High","Low","Close","Percent Change","Volume","Turn Over"
"LIFEINSU","2024-05-30","10197.33","10228.43","10078.54","10092.13","-1.13 %","125,878,645.30","-"
"LIFEINSU","2024-05-29","10436.51","10511.12","10167.46","10207.71","-1.30 %","206,160,506.90","-"
"LIFEINSU","2024-05-27","10284.17","10405.25","10245.62","10342.35","0.41 %","182,822,313.40","-"
"LIFEINSU","2024-05-26","10391.99","10437.21","10282.83","10300.59","-0.80 %","314,693,742.10","-"
"LIFEINSU","2024-05-22","10432.14","10514.71","10355.02","10384.04","-0.59 %","270,780,755.70","-"
"LIFEINSU","2024-05-21","10441.53","10485.64","10306.27","10445.75","0.18 %","265,702,011.20","-"
"LIFEINSU","2024-05-20","10464.9","10614.22","10381.91","10426.57","-0.08 %","352,683,669.70","-"
"LIFEINSU","2024-05-19","10169.14","10505.89","10049.45","10434.94","4.39 %","575,401,407.70","-"
"LIFEINSU","2024-05-16","10049.08","10049.07","9930.49","9996.29","-0.44 %","116,203,091.50","-"
"LIFEINSU","2024-05-15","10078.57","10183.66","10009.39","10040.97","-0.24 %","205,036,895.40","-"
"LIFEINSU","2024-05-14","9923.4","10070.77","9913.03","10065.24","1.43 %","126,939,003.90","-"
"LIFEINSU","2024-05-13","9890.86","10003.42","9871.6","9923.39","0.51 %","128,625,771.80","-"
"LIFEINSU","2024-05-12","9787.48","9963.29","9778.46","9872.95","1.25 %","192,497,267.40","-"
"LIFEINSU","2024-05-09","9801.2","9809.9","9741.43","9750.86","-0.44 %","123,646,252.40","-"
"LIFEINSU","2024-05-08","9846.48","9861.32","9703.87","9794.44","-0.38 %","142,968,720.10","-"
"LIFEINSU","2024-05-07","9874.78","9920.66","9809.64","9832.05","-0.31 %","93,897,594.70","-"
"LIFEINSU","2024-05-06","9961.98","10036.85","9813.83","9862.27","-0.46 %","501,921,374.00","-"
"LIFEINSU","2024-05-05","10078.47","10090.3","9891.72","9908.33","-1.72 %","262,787,874.20","-"
"LIFEINSU","2024-05-02","10232.96","10273.33","10068.56","10082.2","-0.41 %","478,860,057.70","-"
"LIFEINSU","2024-04-30","10026.61","10211.79","9979.2","10123.6","0.96 %","219,392,577.40","-"
"LIFEINSU","2024-04-29","10064.3","10095.12","10001.55","10027.18","-0.25 %","155,140,424.80","-"
"LIFEINSU","2024-04-28","10222.76","10088.41","9975.98","10052.43","0.72 %","157,888,156.60","-"
"LIFEINSU","2024-04-25","9959.27","10011.65","9923.4","9980.13","0.44 %","155,077,637.60","-"
"LIFEINSU","2024-04-24","9974.14","10000.98","9919.27","9936.3","-0.41 %","107,231,438.40","-"
"LIFEINSU","2024-04-22","10056.91","10094.52","9931.41","9976.92","-0.80 %","149,793,809.20","-"
